Speaker: Christine Lagarde
0.3113207547169811, 0.1320754716981132, 0.5566037735849056
0.3013698630136986, 0.0958904109589041, 0.6027397260273972
0.09745762711864407, 0.08050847457627118, 0.8220338983050848
0.14736842105263157, 0.07368421052631578, 0.7789473684210526
0.28205128205128205, 0.15384615384615385, 0.5641025641025641
0.15384615384615385, 0.0989010989010989, 0.7472527472527473
0.06914893617021277, 0.0851063829787234, 0.8457446808510638
0.1111111111111111, 0.18518518518518517, 0.7037037037037037
0.13953488372093023, 0.18604651162790697, 0.6744186046511628
0.3563218390804598, 0.26436781609195403, 0.3793103448275862
0.11764705882352941, 0.029411764705882353, 0.8529411764705882
0.06557377049180328, 0.07377049180327869, 0.860655737704918
0.17721518987341772, 0.17721518987341772, 0.6455696202531646
0.11934156378600823, 0.06172839506172839, 0.8189300411522634
0.05054151624548736, 0.05415162454873646, 0.8953068592057761
0.05733944954128441, 0.08027522935779817, 0.8623853211009175
0.23275862068965517, 0.09482758620689655, 0.6724137931034483
0.09929078014184398, 0.22695035460992907, 0.6737588652482269
0.10204081632653061, 0.02040816326530612, 0.8775510204081632
0.26666666666666666, 0.2, 0.5333333333333333
0.15384615384615385, 0.18461538461538463, 0.6615384615384615
0.12, 0.21333333333333335, 0.6666666666666666
0.10619469026548672, 0.10619469026548672, 0.7876106194690266
0.050724637681159424, 0.021739130434782608, 0.927536231884058
0.08374384236453201, 0.059113300492610835, 0.8571428571428571
0.37373737373737376, 0.26262626262626265, 0.36363636363636365
0.16477272727272727, 0.19886363636363635, 0.6363636363636364
0.2571428571428571, 0.14285714285714285, 0.6
0.0759493670886076, 0.0759493670886076, 0.8481012658227848
0.28205128205128205, 0.0641025641025641, 0.6538461538461539
0.1810344827586207, 0.034482758620689655, 0.7844827586206896
0.09649122807017543, 0.043859649122807015, 0.8596491228070176
0.19101123595505617, 0.1348314606741573, 0.6741573033707865
0.18134715025906736, 0.07772020725388601, 0.7409326424870466
0.1320754716981132, 0.05660377358490566, 0.8113207547169812
0.145, 0.185, 0.67
0.32051282051282054, 0.2564102564102564, 0.4230769230769231
0.1694915254237288, 0.22033898305084745, 0.6101694915254238
0.12037037037037036, 0.16666666666666666, 0.7129629629629629
0.13218390804597702, 0.15517241379310345, 0.7126436781609196
0.36538461538461536, 0.15384615384615385, 0.4807692307692308
0.19444444444444445, 0.16666666666666666, 0.6388888888888888
0.07777777777777778, 0.05555555555555555, 0.8666666666666667
0.12025316455696203, 0.05379746835443038, 0.8259493670886076
0.2875, 0.2375, 0.475
0.23484848484848486, 0.2196969696969697, 0.5454545454545454
0.11312217194570136, 0.18099547511312217, 0.7058823529411765
0.10714285714285714, 0.14285714285714285, 0.75
0.16666666666666666, 0.18627450980392157, 0.6470588235294118
0.175, 0.0, 0.825
0.24705882352941178, 0.18823529411764706, 0.5647058823529412
0.2558139534883721, 0.031007751937984496, 0.7131782945736435
0.15789473684210525, 0.02631578947368421, 0.8157894736842105
0.030927835051546393, 0.1134020618556701, 0.8556701030927835
0.05067567567567568, 0.04391891891891892, 0.9054054054054054
0.0, 0.015463917525773196, 0.9845360824742269
0.14893617021276595, 0.20212765957446807, 0.648936170212766
0.13709677419354838, 0.08064516129032258, 0.782258064516129
0.1927710843373494, 0.04819277108433735, 0.7590361445783133
0.1523809523809524, 0.06190476190476191, 0.7857142857142857
0.11254019292604502, 0.07395498392282958, 0.8135048231511254
0.4, 0.1125, 0.4875
0.07079646017699115, 0.035398230088495575, 0.8938053097345132
0.3191489361702128, 0.0425531914893617, 0.6382978723404256
0.12568306010928962, 0.1092896174863388, 0.7650273224043715
0.22340425531914893, 0.0851063829787234, 0.6914893617021277
0.14814814814814814, 0.05555555555555555, 0.7962962962962963
0.2, 0.044444444444444446, 0.7555555555555555
0.24427480916030533, 0.09923664122137404, 0.6564885496183206
0.168141592920354, 0.09734513274336283, 0.7345132743362832
0.21481481481481482, 0.014814814814814815, 0.7703703703703704
0.3404255319148936, 0.0851063829787234, 0.574468085106383
0.33783783783783783, 0.06756756756756757, 0.5945945945945946
0.14414414414414414, 0.10810810810810811, 0.7477477477477478
0.2698412698412698, 0.015873015873015872, 0.7142857142857143
0.2682926829268293, 0.036585365853658534, 0.6951219512195121
0.091324200913242, 0.045662100456621, 0.863013698630137
0.07114624505928854, 0.043478260869565216, 0.8853754940711462
0.1728395061728395, 0.13580246913580246, 0.691358024691358
0.11616161616161616, 0.23737373737373738, 0.6464646464646465
0.08163265306122448, 0.19387755102040816, 0.7244897959183674
0.3103448275862069, 0.19540229885057472, 0.4942528735632184
0.034482758620689655, 0.09195402298850575, 0.8735632183908046
0.24752475247524752, 0.07920792079207921, 0.6732673267326733
0.23300970873786409, 0.04854368932038835, 0.7184466019417476
0.26119402985074625, 0.208955223880597, 0.5298507462686567
0.1, 0.05, 0.85
0.17592592592592593, 0.10185185185185185, 0.7222222222222222
0.27058823529411763, 0.11764705882352941, 0.611764705882353
0.32608695652173914, 0.06521739130434782, 0.6086956521739131
0.3090909090909091, 0.14545454545454545, 0.5454545454545454
0.10784313725490197, 0.0784313725490196, 0.8137254901960784
0.21311475409836064, 0.08196721311475409, 0.7049180327868853
0.15384615384615385, 0.08791208791208792, 0.7582417582417582
0.14049586776859505, 0.04132231404958678, 0.8181818181818182
0.07017543859649122, 0.0, 0.9298245614035088
0.1111111111111111, 0.030303030303030304, 0.8585858585858586
0.1792452830188679, 0.07547169811320754, 0.7452830188679245
0.06976744186046512, 0.0, 0.9302325581395349
0.17557251908396945, 0.11450381679389313, 0.7099236641221374
